id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
270;422170.616;7439790.594;-23.14892978100465;-45.76026906653922
271;422207.467;7439716.732;-23.149598673925563;-45.759912877442034
272;422210.94;7439688.202;-23.149856534090258;-45.75988040698007
273;422208.349;7439628.217;-23.150398225210406;-45.759908770674
274;422215.536;7439603.376;-23.150622939467866;-45.759839834312444
275;422230.319;7439578.814;-23.150845491333357;-45.75969668669172
276;422239.142;7439505.692;-23.151506379533387;-45.759614227833964
277;422264.67;7439441.167;-23.152090401854757;-45.75936815657195
278;422270.333;7439417.291;-23.15230632780547;-45.75931405582059
279;422258.537;7439314.873;-23.153230860612645;-45.759434493012655
280;422263.231;7439289.673;-23.153458699946267;-45.75938992463013
281;422281.686;7439232.384;-23.153977030038995;-45.75921257066536
282;422290.229;7439179.664;-23.154453624129946;-45.75913180474397
283;422308.283;7439113.863;-23.15504881947746;-45.7589587987414
284;422319.466;7439093.518;-23.155233111284982;-45.75885059615725
285;422329.407;7439083.447;-23.15532454496517;-45.75875400276836
286;422358.368;7439064.321;-23.155498662092032;-45.75847207823866
287;422406.711;7439016.539;-23.15593252424736;-45.75800228134205
288;422426.929;7438982.1;-23.156244543629516;-45.75780653654514
289;422450.679;7438920.835;-23.156799033840393;-45.757577651823915
290;422513.232;7438860.081;-23.157350729678452;-45.75696969768237
291;422540.863;7438816.714;-23.15774373758152;-45.75670198846096
292;422547.34;7438796.558;-23.15792610001525;-45.75663974120382
293;422543.243;7438749.543;-23.158350569618612;-45.75668214778262
294;422537.028;7438724.587;-23.15857569245722;-45.7567441249286
295;422517.6;7438699.921;-23.15879757577952;-45.75693515830372
296;422513.369;7438688.417;-23.158901286778715;-45.75697707261331
297;422486.511;7438669.178;-23.159073801723;-45.75724041113617
298;422441.325;7438650.808;-23.15923760605035;-45.757682743166846
299;422427.97;7438635.888;-23.159371743056553;-45.757813959598586
300;422418.101;7438613.147;-23.159576686722932;-45.75791152074476
301;422410.038;7438551.933;-23.160129221419478;-45.75799339581107
