id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
369;400577.71;7465665.169;-22.914069220218355;-45.96950331352968
370;400577.606;7465667.774;-22.91404568502943;-45.96950416020659
371;400573.723;7465679.688;-22.91393784376646;-45.96954125516167
372;400566.811;7465701.63;-22.913739246859773;-45.969607239351
373;400565.434;7465708.292;-22.91367899208301;-45.969620237437525
374;400565.5;7465709.568;-22.913667470865718;-45.96961951193767
375;400567.425;7465712.251;-22.913643351921756;-45.96960057030433
376;400575.377;7465717.966;-22.91359220589579;-45.96952266908107
377;400580.415;7465717.433;-22.91359731989712;-45.96947358152408
378;400580.209;7465713.06;-22.913636805650587;-45.9694758709982
379;400589.293;7465711.283;-22.91365339651003;-45.969387413773276
380;400601.557;7465711.194;-22.913654930090836;-45.96926784227285
381;400607.424;7465711.795;-22.91364985076657;-45.969210598884324
382;400613.695;7465713.757;-22.913632502567086;-45.969149328992195
383;400618.154;7465716.037;-22.913612174300223;-45.96910570616577
384;400622.783;7465719.336;-22.913582652273128;-45.96906036037573
385;400626.3;7465723.462;-22.913545594420675;-45.96902580378814
386;400636.582;7465738.999;-22.913405871943674;-45.968924554138894
387;400641.989;7465744.926;-22.913352659381616;-45.96887145405168
388;400644.821;7465746.854;-22.913335413628094;-45.9688437175939
389;400647.973;7465748.013;-22.91332513269807;-45.968812910432305
390;400651.488;7465748.437;-22.91332151205053;-45.968778611119845
391;400662.839;7465746.463;-22.91334001666618;-45.968668062844486
392;400667.22;7465745.731;-22.913346888756312;-45.96862539401682
393;400671.287;7465745.483;-22.913349370558173;-45.96858575569753
394;400675.144;7465745.861;-22.91334618567753;-45.96854812475226
395;400678.943;7465747.03;-22.91333585283086;-45.96851100855994
396;400681.89;7465748.755;-22.913320447395712;-45.96848216389822
397;400685.066;7465751.494;-22.9132958968674;-45.96845102136855
398;400688.088;7465754.87;-22.913265583635354;-45.968421339511
399;400690.244;7465759.702;-22.913222067965215;-45.96840000794252
400;400690.972;7465763.968;-22.913183579662615;-45.968392636036356
401;400691.231;7465768.77;-22.913140222195615;-45.968389802598786
402;400690.265;7465778.44;-22.91305282292121;-45.9683986008252
403;400682.948;7465785.164;-22.912991655124305;-45.96846951171027
404;400662.879;7465803.802;-22.912822118924193;-45.96866399255685
405;400649.353;7465824.457;-22.912634753545383;-45.96879454793668
406;400640.407;7465839.988;-22.912493941689373;-45.96888077609662
407;400644.207;7465871.091;-22.912213237622062;-45.96884172878404
408;400656.367;7465882.039;-22.912115075624317;-45.9687224641256
409;400665.054;7465883.815;-22.912099550848712;-45.96863765055369
410;400673.142;7465887.402;-22.912067633011812;-45.96855856112088
411;400686.426;7465893.648;-22.912012007243455;-45.96842863933298
412;400701.85;7465900.295;-22.91195288661715;-45.968277826613566
413;400706.767;7465900.891;-22.91194779561347;-45.96822984692209
414;400718.089;7465892.307;-22.912026001274526;-45.96812000641629
415;400755.506;7465876.513;-22.91217087964901;-45.96775619778539
416;400762.18;7465864.801;-22.912277061813537;-45.96769187615384
417;400767.351;7465837.285;-22.91252590040236;-45.96764322220981
418;400773.759;7465819.767;-22.912684507984185;-45.96758186611441
419;400781.403;7465812.156;-22.912753706422507;-45.96750782351591
420;400788.085;7465808.03;-22.912791370302624;-45.9674429371448
421;400793.515;7465808.769;-22.91278501790578;-45.96738994615627
422;400796.953;7465816.106;-22.912718952409143;-45.96735595467082
423;400797.204;7465827.641;-22.91261478027558;-45.96735276801966
424;400799.065;7465832.165;-22.91257402886147;-45.96733433294418
425;400803.086;7465832.827;-22.912568288252935;-45.96729508499766
426;400804.728;7465831.717;-22.91257841154336;-45.9672791463259
427;400809.562;7465827.549;-22.912616344971763;-45.967232281019854
428;400817.9;7465823.467;-22.91265370962912;-45.967151245486036
429;400826.254;7465820.068;-22.912684906166994;-45.96707001013834
430;400836.064;7465817.615;-22.912707644571686;-45.966974517846495
431;400844.992;7465816.783;-22.91271568929124;-45.966887521349584
432;400852.279;7465815.111;-22.91273122367464;-45.96681657873488
433;400862.366;7465797.148;-22.91289406863195;-45.966719379044875
434;400874.186;7465786.809;-22.9129881544489;-45.96660479368319
435;400872.012;7465768.957;-22.913149269266064;-45.96662713407682
436;400877.914;7465764.553;-22.913189397488953;-45.96656987025357
437;400894.116;7465740.097;-22.913411251493116;-45.966413462972206
438;400896.602;7465721.73;-22.913577294381682;-45.966390399973875
439;400889.213;7465705.006;-22.913727911470094;-45.96646351569458
440;400894.337;7465693.667;-22.913830632171337;-45.96641428140218
441;400888.521;7465682.964;-22.91392695935857;-45.966471674487224
442;400872.213;7465667.271;-22.914067734948233;-45.96663168739078
443;400866.667;7465645.364;-22.914265275428733;-45.966687165844355
444;400861.153;7465620.511;-22.914489426794294;-45.966742521184
